tract_name,population,median_income,B25003_002E,B25003_003E,state,county,tract,total_housing,renter_rate,area_sq_miles,population_density,median_age,data_source
Census Tract 5337.01; Harris County; Texas,6682,35894,576,1448,48,201,533701,2024,0.7154150197628458,1.0,6682.0,35,census_api
Census Tract 5337.02; Harris County; Texas,3488,48188,664,262,48,201,533702,926,0.28293736501079914,1.0,3488.0,35,census_api
Census Tract 5338.02; Harris County; Texas,7944,62634,1614,401,48,201,533802,2015,0.1990074441687345,1.0,7944.0,35,census_api
Census Tract 5338.03; Harris County; Texas,6602,57083,1551,247,48,201,533803,1798,0.13737486095661847,1.0,6602.0,35,census_api
Census Tract 5338.04; Harris County; Texas,6649,92327,1049,300,48,201,533804,1349,0.2223869532987398,1.0,6649.0,35,census_api
Census Tract 5339.02; Harris County; Texas,5161,25625,320,1472,48,201,533902,1792,0.8214285714285714,1.0,5161.0,35,census_api
Census Tract 5339.03; Harris County; Texas,4375,83984,917,263,48,201,533903,1180,0.2228813559322034,1.0,4375.0,35,census_api
Census Tract 5339.04; Harris County; Texas,4488,56233,990,623,48,201,533904,1613,0.3862368257904526,1.0,4488.0,35,census_api
Census Tract 5340.01; Harris County; Texas,3465,59484,389,628,48,201,534001,1017,0.6175024582104228,1.0,3465.0,35,census_api
Census Tract 5340.02; Harris County; Texas,5268,54247,997,431,48,201,534002,1428,0.3018207282913165,1.0,5268.0,35,census_api
Census Tract 5340.03; Harris County; Texas,2421,99929,501,169,48,201,534003,670,0.25223880597014925,1.0,2421.0,35,census_api
Census Tract 5341.01; Harris County; Texas,2911,81862,704,142,48,201,534101,846,0.16784869976359337,1.0,2911.0,35,census_api
Census Tract 5341.02; Harris County; Texas,4390,83714,880,369,48,201,534102,1249,0.2954363490792634,1.0,4390.0,35,census_api
Census Tract 5342.01; Harris County; Texas,3465,66250,538,264,48,201,534201,802,0.32917705735660846,1.0,3465.0,35,census_api
Census Tract 5342.03; Harris County; Texas,2271,57679,388,251,48,201,534203,639,0.39280125195618154,1.0,2271.0,35,census_api
Census Tract 5342.04; Harris County; Texas,4246,71448,690,1493,48,201,534204,2183,0.6839212093449382,1.0,4246.0,35,census_api
Census Tract 5342.05; Harris County; Texas,4140,88254,1387,236,48,201,534205,1623,0.14540973505853358,1.0,4140.0,35,census_api
Census Tract 5401.01; Harris County; Texas,6140,229792,2041,224,48,201,540101,2265,0.0988962472406181,1.0,6140.0,35,census_api
Census Tract 5401.02; Harris County; Texas,5985,77366,1308,645,48,201,540102,1953,0.3302611367127496,1.0,5985.0,35,census_api
Census Tract 5402; Harris County; Texas,1893,45046,445,416,48,201,540200,861,0.4831591173054588,1.0,1893.0,35,census_api
Census Tract 5405.02; Harris County; Texas,4682,86309,1276,311,48,201,540502,1587,0.19596723377441713,1.0,4682.0,35,census_api
Census Tract 5405.03; Harris County; Texas,4160,37444,0,1586,48,201,540503,1586,1.0,1.0,4160.0,35,census_api
Census Tract 5405.04; Harris County; Texas,3240,55587,213,972,48,201,540504,1185,0.8202531645569621,1.0,3240.0,35,census_api
Census Tract 5406.01; Harris County; Texas,4042,90214,1042,202,48,201,540601,1244,0.16237942122186494,1.0,4042.0,35,census_api
Census Tract 5406.02; Harris County; Texas,7731,90536,1120,1343,48,201,540602,2463,0.5452699959399107,1.0,7731.0,35,census_api
Census Tract 5407; Harris County; Texas,5145,81079,1734,247,48,201,540700,1981,0.12468450277637556,1.0,5145.0,35,census_api
Census Tract 5408; Harris County; Texas,6461,65982,1317,795,48,201,540800,2112,0.37642045454545453,1.0,6461.0,35,census_api
Census Tract 5409.01; Harris County; Texas,2962,122292,984,322,48,201,540901,1306,0.24655436447166923,1.0,2962.0,35,census_api
Census Tract 5409.03; Harris County; Texas,3780,62379,507,1062,48,201,540903,1569,0.6768642447418738,1.0,3780.0,35,census_api
Census Tract 5409.04; Harris County; Texas,4790,72099,946,1057,48,201,540904,2003,0.527708437343984,1.0,4790.0,35,census_api
Census Tract 5410.04; Harris County; Texas,5456,80208,1670,228,48,201,541004,1898,0.12012644889357219,1.0,5456.0,35,census_api
Census Tract 5410.05; Harris County; Texas,4405,68429,242,2135,48,201,541005,2377,0.8981909970551115,1.0,4405.0,35,census_api
Census Tract 5410.06; Harris County; Texas,7014,102383,1557,502,48,201,541006,2059,0.24380767362797476,1.0,7014.0,35,census_api
Census Tract 5410.07; Harris County; Texas,6825,117877,2035,221,48,201,541007,2256,0.09796099290780141,1.0,6825.0,35,census_api
Census Tract 5410.08; Harris County; Texas,2579,122206,856,62,48,201,541008,918,0.06753812636165578,1.0,2579.0,35,census_api
Census Tract 5410.09; Harris County; Texas,4603,110871,1320,363,48,201,541009,1683,0.21568627450980393,1.0,4603.0,35,census_api
Census Tract 5411; Harris County; Texas,7920,103696,2158,212,48,201,541100,2370,0.08945147679324894,1.0,7920.0,35,census_api
Census Tract 5412.03; Harris County; Texas,2460,107045,839,112,48,201,541203,951,0.11777076761303891,1.0,2460.0,35,census_api
Census Tract 5412.04; Harris County; Texas,5805,79208,1330,513,48,201,541204,1843,0.27835051546391754,1.0,5805.0,35,census_api
Census Tract 5412.05; Harris County; Texas,3506,110385,813,405,48,201,541205,1218,0.33251231527093594,1.0,3506.0,35,census_api
Census Tract 5412.06; Harris County; Texas,4879,107112,1173,390,48,201,541206,1563,0.2495201535508637,1.0,4879.0,35,census_api
Census Tract 5412.07; Harris County; Texas,4288,153271,1280,113,48,201,541207,1393,0.08111988513998564,1.0,4288.0,35,census_api
Census Tract 5413.01; Harris County; Texas,5567,71750,1176,705,48,201,541301,1881,0.3748006379585327,1.0,5567.0,35,census_api
Census Tract 5413.02; Harris County; Texas,7836,71042,1260,823,48,201,541302,2083,0.39510321651464236,1.0,7836.0,35,census_api
Census Tract 5414.01; Harris County; Texas,4604,95000,1178,214,48,201,541401,1392,0.15373563218390804,1.0,4604.0,35,census_api
Census Tract 5414.02; Harris County; Texas,2821,70219,756,83,48,201,541402,839,0.09892729439809297,1.0,2821.0,35,census_api
Census Tract 5414.03; Harris County; Texas,3247,49790,746,396,48,201,541403,1142,0.3467600700525394,1.0,3247.0,35,census_api
Census Tract 5414.04; Harris County; Texas,3033,94106,830,212,48,201,541404,1042,0.2034548944337812,1.0,3033.0,35,census_api
Census Tract 5415; Harris County; Texas,5744,90575,1253,385,48,201,541500,1638,0.23504273504273504,1.0,5744.0,35,census_api
Census Tract 5416.03; Harris County; Texas,7808,61403,1532,564,48,201,541603,2096,0.26908396946564883,1.0,7808.0,35,census_api
Census Tract 5416.04; Harris County; Texas,9967,108768,3165,182,48,201,541604,3347,0.05437705407827906,1.0,9967.0,35,census_api
Census Tract 5417.01; Harris County; Texas,6652,102792,1441,228,48,201,541701,1669,0.1366087477531456,1.0,6652.0,35,census_api
Census Tract 5417.02; Harris County; Texas,2556,71560,33,1139,48,201,541702,1172,0.9718430034129693,1.0,2556.0,35,census_api
Census Tract 5417.03; Harris County; Texas,3016,71064,315,1245,48,201,541703,1560,0.7980769230769231,1.0,3016.0,35,census_api
Census Tract 5418.01; Harris County; Texas,3301,60536,685,855,48,201,541801,1540,0.5551948051948052,1.0,3301.0,35,census_api
Census Tract 5418.02; Harris County; Texas,3818,54202,125,1519,48,201,541802,1644,0.9239659367396593,1.0,3818.0,35,census_api
Census Tract 5419.01; Harris County; Texas,2892,120000,485,367,48,201,541901,852,0.4307511737089202,1.0,2892.0,35,census_api
Census Tract 5419.02; Harris County; Texas,4567,97958,1215,185,48,201,541902,1400,0.13214285714285715,1.0,4567.0,35,census_api
Census Tract 5420.01; Harris County; Texas,4528,80131,1155,173,48,201,542001,1328,0.1302710843373494,1.0,4528.0,35,census_api
Census Tract 5420.02; Harris County; Texas,2241,135042,765,8,48,201,542002,773,0.01034928848641656,1.0,2241.0,35,census_api
Census Tract 5420.03; Harris County; Texas,3779,67316,898,171,48,201,542003,1069,0.1599625818521983,1.0,3779.0,35,census_api
Census Tract 5420.04; Harris County; Texas,3328,77107,732,255,48,201,542004,987,0.25835866261398177,1.0,3328.0,35,census_api
Census Tract 5421.03; Harris County; Texas,9086,88279,1269,1207,48,201,542103,2476,0.48747980613893377,1.0,9086.0,35,census_api
Census Tract 5421.04; Harris County; Texas,8007,81741,1487,799,48,201,542104,2286,0.34951881014873143,1.0,8007.0,35,census_api
Census Tract 5421.05; Harris County; Texas,8418,87149,1404,1611,48,201,542105,3015,0.5343283582089552,1.0,8418.0,35,census_api
Census Tract 5421.06; Harris County; Texas,8350,80422,2137,683,48,201,542106,2820,0.24219858156028368,1.0,8350.0,35,census_api
Census Tract 5421.07; Harris County; Texas,3729,87031,962,141,48,201,542107,1103,0.12783318223028106,1.0,3729.0,35,census_api
Census Tract 5421.08; Harris County; Texas,5064,90500,1149,185,48,201,542108,1334,0.1386806596701649,1.0,5064.0,35,census_api
Census Tract 5422.01; Harris County; Texas,7237,93548,1520,239,48,201,542201,1759,0.1358726549175668,1.0,7237.0,35,census_api
Census Tract 5422.02; Harris County; Texas,8625,68818,1948,326,48,201,542202,2274,0.14335971855760773,1.0,8625.0,35,census_api
Census Tract 5422.03; Harris County; Texas,10790,81590,2867,418,48,201,542203,3285,0.12724505327245053,1.0,10790.0,35,census_api
Census Tract 5423.02; Harris County; Texas,7531,91384,1783,675,48,201,542302,2458,0.274613506916192,1.0,7531.0,35,census_api
Census Tract 5423.03; Harris County; Texas,3236,106171,1110,183,48,201,542303,1293,0.14153132250580047,1.0,3236.0,35,census_api
Census Tract 5423.04; Harris County; Texas,5827,100458,1360,157,48,201,542304,1517,0.1034937376400791,1.0,5827.0,35,census_api
Census Tract 5423.05; Harris County; Texas,4602,93021,1067,346,48,201,542305,1413,0.2448690728945506,1.0,4602.0,35,census_api
Census Tract 5424.01; Harris County; Texas,5078,32410,367,1283,48,201,542401,1650,0.7775757575757576,1.0,5078.0,35,census_api
Census Tract 5424.02; Harris County; Texas,5940,77056,1226,782,48,201,542402,2008,0.3894422310756972,1.0,5940.0,35,census_api
Census Tract 5425; Harris County; Texas,3863,64704,786,1059,48,201,542500,1845,0.5739837398373984,1.0,3863.0,35,census_api
Census Tract 5426; Harris County; Texas,7370,94055,1797,580,48,201,542600,2377,0.2440050483803113,1.0,7370.0,35,census_api
Census Tract 5427; Harris County; Texas,4108,71914,1094,515,48,201,542700,1609,0.32007458048477316,1.0,4108.0,35,census_api
Census Tract 5428; Harris County; Texas,8449,98500,2009,411,48,201,542800,2420,0.16983471074380166,1.0,8449.0,35,census_api
Census Tract 5429.01; Harris County; Texas,9577,108884,2238,1056,48,201,542901,3294,0.3205828779599271,1.0,9577.0,35,census_api
Census Tract 5429.02; Harris County; Texas,28999,120947,7311,1176,48,201,542902,8487,0.13856486390950867,1.0,28999.0,35,census_api
Census Tract 5430.04; Harris County; Texas,13165,188141,3324,834,48,201,543004,4158,0.20057720057720058,1.0,13165.0,35,census_api
Census Tract 5430.05; Harris County; Texas,8212,104552,2150,272,48,201,543005,2422,0.11230388109000826,1.0,8212.0,35,census_api
Census Tract 5430.06; Harris County; Texas,17397,139004,4372,812,48,201,543006,5184,0.1566358024691358,1.0,17397.0,35,census_api
Census Tract 5430.07; Harris County; Texas,20431,179290,5306,762,48,201,543007,6068,0.12557679630850363,1.0,20431.0,35,census_api
Census Tract 5430.08; Harris County; Texas,5429,73787,1018,504,48,201,543008,1522,0.3311432325886991,1.0,5429.0,35,census_api
Census Tract 5430.09; Harris County; Texas,5104,99250,1212,20,48,201,543009,1232,0.016233766233766232,1.0,5104.0,35,census_api
Census Tract 5430.10; Harris County; Texas,4930,112976,892,481,48,201,543010,1373,0.3503277494537509,1.0,4930.0,35,census_api
Census Tract 5430.11; Harris County; Texas,5559,89507,1050,390,48,201,543011,1440,0.2708333333333333,1.0,5559.0,35,census_api
Census Tract 5431; Harris County; Texas,3236,105677,808,198,48,201,543100,1006,0.19681908548707752,1.0,3236.0,35,census_api
Census Tract 5432.01; Harris County; Texas,5728,76032,975,1217,48,201,543201,2192,0.5552007299270073,1.0,5728.0,35,census_api
Census Tract 5432.02; Harris County; Texas,3624,92770,779,915,48,201,543202,1694,0.5401416765053129,1.0,3624.0,35,census_api
Census Tract 5501.01; Harris County; Texas,2962,31061,72,849,48,201,550101,921,0.9218241042345277,1.0,2962.0,35,census_api
Census Tract 5501.02; Harris County; Texas,2513,28931,0,1117,48,201,550102,1117,1.0,1.0,2513.0,35,census_api
Census Tract 5502.01; Harris County; Texas,1715,27328,0,644,48,201,550201,644,1.0,1.0,1715.0,35,census_api
Census Tract 5502.02; Harris County; Texas,1998,27790,63,777,48,201,550202,840,0.925,1.0,1998.0,35,census_api
Census Tract 5503.03; Harris County; Texas,4069,39587,0,1792,48,201,550303,1792,1.0,1.0,4069.0,35,census_api
Census Tract 5503.04; Harris County; Texas,1909,35348,0,876,48,201,550304,876,1.0,1.0,1909.0,35,census_api
Census Tract 5503.05; Harris County; Texas,3372,104628,1101,95,48,201,550305,1196,0.0794314381270903,1.0,3372.0,35,census_api
Census Tract 5503.06; Harris County; Texas,4352,66940,548,651,48,201,550306,1199,0.5429524603836531,1.0,4352.0,35,census_api
Census Tract 5503.07; Harris County; Texas,2947,35452,80,1246,48,201,550307,1326,0.9396681749622926,1.0,2947.0,35,census_api
Census Tract 5503.08; Harris County; Texas,3316,37361,0,1343,48,201,550308,1343,1.0,1.0,3316.0,35,census_api
Census Tract 5504.03; Harris County; Texas,3835,22835,58,1316,48,201,550403,1374,0.9577874818049491,1.0,3835.0,35,census_api
Census Tract 5504.04; Harris County; Texas,6646,78837,1605,304,48,201,550404,1909,0.15924567836563647,1.0,6646.0,35,census_api
Census Tract 5504.05; Harris County; Texas,8482,47586,872,1652,48,201,550405,2524,0.6545166402535658,1.0,8482.0,35,census_api
Census Tract 5504.06; Harris County; Texas,3879,40559,464,960,48,201,550406,1424,0.6741573033707865,1.0,3879.0,35,census_api
Census Tract 5504.07; Harris County; Texas,5129,76445,1359,197,48,201,550407,1556,0.12660668380462725,1.0,5129.0,35,census_api
Census Tract 5505; Harris County; Texas,7011,57361,1052,925,48,201,550500,1977,0.46788062721294893,1.0,7011.0,35,census_api
Census Tract 5506.01; Harris County; Texas,7513,68680,1662,482,48,201,550601,2144,0.2248134328358209,1.0,7513.0,35,census_api
Census Tract 5506.02; Harris County; Texas,2711,68375,589,146,48,201,550602,735,0.19863945578231293,1.0,2711.0,35,census_api
Census Tract 5506.03; Harris County; Texas,5475,64336,878,651,48,201,550603,1529,0.42576847612818836,1.0,5475.0,35,census_api
Census Tract 5507; Harris County; Texas,5048,91196,1243,175,48,201,550700,1418,0.1234132581100141,1.0,5048.0,35,census_api
Census Tract 5508; Harris County; Texas,3679,66295,662,311,48,201,550800,973,0.31963001027749227,1.0,3679.0,35,census_api
Census Tract 5509.01; Harris County; Texas,5986,48467,1048,549,48,201,550901,1597,0.3437695679398873,1.0,5986.0,35,census_api
Census Tract 5509.02; Harris County; Texas,4104,68021,895,314,48,201,550902,1209,0.2597187758478081,1.0,4104.0,35,census_api
Census Tract 5510; Harris County; Texas,3652,50000,769,329,48,201,551000,1098,0.2996357012750455,1.0,3652.0,35,census_api
Census Tract 5511.01; Harris County; Texas,4202,45969,481,1286,48,201,551101,1767,0.7277872099603848,1.0,4202.0,35,census_api
Census Tract 5511.02; Harris County; Texas,6574,70673,1194,594,48,201,551102,1788,0.33221476510067116,1.0,6574.0,35,census_api
Census Tract 5512.01; Harris County; Texas,4990,62353,927,721,48,201,551201,1648,0.4375,1.0,4990.0,35,census_api
Census Tract 5512.02; Harris County; Texas,3697,82563,701,550,48,201,551202,1251,0.4396482813749001,1.0,3697.0,35,census_api
Census Tract 5513; Harris County; Texas,3945,128060,1031,114,48,201,551300,1145,0.09956331877729258,1.0,3945.0,35,census_api
Census Tract 5514; Harris County; Texas,6138,85130,1414,829,48,201,551400,2243,0.369594293357111,1.0,6138.0,35,census_api
Census Tract 5515.01; Harris County; Texas,3296,56993,194,1127,48,201,551501,1321,0.8531415594246783,1.0,3296.0,35,census_api
Census Tract 5515.02; Harris County; Texas,4937,61157,917,416,48,201,551502,1333,0.31207801950487624,1.0,4937.0,35,census_api
Census Tract 5516.01; Harris County; Texas,3246,70500,667,337,48,201,551601,1004,0.33565737051792827,1.0,3246.0,35,census_api
Census Tract 5516.02; Harris County; Texas,5455,50806,752,904,48,201,551602,1656,0.5458937198067633,1.0,5455.0,35,census_api
Census Tract 5517.02; Harris County; Texas,4360,134075,1382,95,48,201,551702,1477,0.06431956668923494,1.0,4360.0,35,census_api
Census Tract 5517.03; Harris County; Texas,8558,89219,1950,1205,48,201,551703,3155,0.38193343898573695,1.0,8558.0,35,census_api
Census Tract 5517.04; Harris County; Texas,3746,133583,1071,274,48,201,551704,1345,0.2037174721189591,1.0,3746.0,35,census_api
Census Tract 5517.05; Harris County; Texas,5635,102895,866,934,48,201,551705,1800,0.5188888888888888,1.0,5635.0,35,census_api
Census Tract 5518; Harris County; Texas,3769,104427,1416,113,48,201,551800,1529,0.07390451275343361,1.0,3769.0,35,census_api
Census Tract 5519.01; Harris County; Texas,2521,49693,0,1221,48,201,551901,1221,1.0,1.0,2521.0,35,census_api
Census Tract 5519.02; Harris County; Texas,4731,54042,0,2179,48,201,551902,2179,1.0,1.0,4731.0,35,census_api
Census Tract 5520.02; Harris County; Texas,1338,72546,195,390,48,201,552002,585,0.6666666666666666,1.0,1338.0,35,census_api
Census Tract 5520.03; Harris County; Texas,4679,106758,1178,629,48,201,552003,1807,0.34809075816270063,1.0,4679.0,35,census_api
Census Tract 5520.04; Harris County; Texas,3441,75343,705,1027,48,201,552004,1732,0.5929561200923787,1.0,3441.0,35,census_api
Census Tract 5521.01; Harris County; Texas,4457,84530,764,977,48,201,552101,1741,0.5611717403790925,1.0,4457.0,35,census_api
Census Tract 5521.02; Harris County; Texas,5676,68667,1647,669,48,201,552102,2316,0.28886010362694303,1.0,5676.0,35,census_api
Census Tract 5521.03; Harris County; Texas,3617,72383,843,408,48,201,552103,1251,0.3261390887290168,1.0,3617.0,35,census_api
Census Tract 5522; Harris County; Texas,8189,88432,1414,1507,48,201,552200,2921,0.515919205751455,1.0,8189.0,35,census_api
Census Tract 5523.01; Harris County; Texas,4402,77670,1091,528,48,201,552301,1619,0.32612723903644225,1.0,4402.0,35,census_api
Census Tract 5523.03; Harris County; Texas,2549,55855,151,1213,48,201,552303,1364,0.8892961876832844,1.0,2549.0,35,census_api
Census Tract 5523.04; Harris County; Texas,2029,93750,717,14,48,201,552304,731,0.019151846785225718,1.0,2029.0,35,census_api
Census Tract 5524.01; Harris County; Texas,5560,55273,751,1306,48,201,552401,2057,0.6349052017501216,1.0,5560.0,35,census_api
Census Tract 5524.02; Harris County; Texas,2765,117557,780,165,48,201,552402,945,0.1746031746031746,1.0,2765.0,35,census_api
Census Tract 5525.01; Harris County; Texas,5407,50040,728,951,48,201,552501,1679,0.566408576533651,1.0,5407.0,35,census_api
Census Tract 5525.02; Harris County; Texas,6528,72679,1447,626,48,201,552502,2073,0.30197780993728895,1.0,6528.0,35,census_api
Census Tract 5526.02; Harris County; Texas,7162,75078,1155,1691,48,201,552602,2846,0.5941672522839072,1.0,7162.0,35,census_api
Census Tract 5526.03; Harris County; Texas,5096,42329,63,1633,48,201,552603,1696,0.9628537735849056,1.0,5096.0,35,census_api
Census Tract 5526.04; Harris County; Texas,3571,70598,704,429,48,201,552604,1133,0.3786407766990291,1.0,3571.0,35,census_api
Census Tract 5527.01; Harris County; Texas,3226,59324,547,1133,48,201,552701,1680,0.674404761904762,1.0,3226.0,35,census_api
Census Tract 5527.02; Harris County; Texas,5367,54629,896,1382,48,201,552702,2278,0.6066725197541704,1.0,5367.0,35,census_api
Census Tract 5528.01; Harris County; Texas,4975,79208,1705,628,48,201,552801,2333,0.26918131161594516,1.0,4975.0,35,census_api
Census Tract 5528.02; Harris County; Texas,4215,88799,781,794,48,201,552802,1575,0.5041269841269841,1.0,4215.0,35,census_api
Census Tract 5529.01; Harris County; Texas,4678,53724,1463,917,48,201,552901,2380,0.38529411764705884,1.0,4678.0,35,census_api
Census Tract 5529.02; Harris County; Texas,5613,125865,1173,478,48,201,552902,1651,0.28952150211992733,1.0,5613.0,35,census_api
Census Tract 5530.01; Harris County; Texas,5771,83373,1560,577,48,201,553001,2137,0.270004679457183,1.0,5771.0,35,census_api
Census Tract 5530.02; Harris County; Texas,4712,96371,1127,455,48,201,553002,1582,0.28761061946902655,1.0,4712.0,35,census_api
Census Tract 5531.01; Harris County; Texas,3560,82400,651,755,48,201,553101,1406,0.5369843527738265,1.0,3560.0,35,census_api
Census Tract 5531.02; Harris County; Texas,4669,79486,1073,352,48,201,553102,1425,0.24701754385964914,1.0,4669.0,35,census_api
Census Tract 5532.01; Harris County; Texas,2700,69863,818,172,48,201,553201,990,0.17373737373737375,1.0,2700.0,35,census_api
Census Tract 5532.02; Harris County; Texas,4174,42065,383,1513,48,201,553202,1896,0.7979957805907173,1.0,4174.0,35,census_api
Census Tract 5533; Harris County; Texas,3857,39486,0,2156,48,201,553300,2156,1.0,1.0,3857.0,35,census_api
Census Tract 5534.01; Harris County; Texas,3971,113768,1274,116,48,201,553401,1390,0.08345323741007195,1.0,3971.0,35,census_api
Census Tract 5534.03; Harris County; Texas,8636,76360,1492,1201,48,201,553403,2693,0.4459710360193093,1.0,8636.0,35,census_api
Census Tract 5534.04; Harris County; Texas,3671,139274,887,207,48,201,553404,1094,0.18921389396709323,1.0,3671.0,35,census_api
Census Tract 5534.05; Harris County; Texas,6641,109329,1574,640,48,201,553405,2214,0.28906955736224027,1.0,6641.0,35,census_api
Census Tract 5535; Harris County; Texas,6892,87872,1718,754,48,201,553500,2472,0.3050161812297735,1.0,6892.0,35,census_api
Census Tract 5536.01; Harris County; Texas,5080,121136,1583,145,48,201,553601,1728,0.08391203703703703,1.0,5080.0,35,census_api
Census Tract 5536.02; Harris County; Texas,2332,52864,61,1082,48,201,553602,1143,0.9466316710411199,1.0,2332.0,35,census_api
Census Tract 5537; Harris County; Texas,4415,69637,1001,649,48,201,553700,1650,0.3933333333333333,1.0,4415.0,35,census_api
Census Tract 5538.01; Harris County; Texas,2523,138958,784,75,48,201,553801,859,0.08731082654249127,1.0,2523.0,35,census_api
Census Tract 5538.03; Harris County; Texas,4515,144414,1175,250,48,201,553803,1425,0.17543859649122806,1.0,4515.0,35,census_api
Census Tract 5538.04; Harris County; Texas,5732,76667,823,1125,48,201,553804,1948,0.5775154004106776,1.0,5732.0,35,census_api
Census Tract 5539.01; Harris County; Texas,6332,154155,1735,134,48,201,553901,1869,0.07169609416800428,1.0,6332.0,35,census_api
Census Tract 5540.01; Harris County; Texas,3445,69384,588,620,48,201,554001,1208,0.5132450331125827,1.0,3445.0,35,census_api
Census Tract 5540.02; Harris County; Texas,4159,173333,1485,11,48,201,554002,1496,0.007352941176470588,1.0,4159.0,35,census_api
Census Tract 5541.03; Harris County; Texas,5329,112405,1308,432,48,201,554103,1740,0.2482758620689655,1.0,5329.0,35,census_api
Census Tract 5541.04; Harris County; Texas,4189,109044,1186,173,48,201,554104,1359,0.12729948491537896,1.0,4189.0,35,census_api
Census Tract 5542.01; Harris County; Texas,6812,79500,902,1858,48,201,554201,2760,0.6731884057971015,1.0,6812.0,35,census_api
Census Tract 5542.02; Harris County; Texas,3543,82643,497,815,48,201,554202,1312,0.6211890243902439,1.0,3543.0,35,census_api
Census Tract 5543.01; Harris County; Texas,7742,132222,2527,137,48,201,554301,2664,0.051426426426426426,1.0,7742.0,35,census_api
Census Tract 5543.02; Harris County; Texas,4286,108500,1025,357,48,201,554302,1382,0.2583212735166425,1.0,4286.0,35,census_api
Census Tract 5544.04; Harris County; Texas,4658,161705,1502,107,48,201,554404,1609,0.06650093225605966,1.0,4658.0,35,census_api
Census Tract 5544.05; Harris County; Texas,8856,131192,2377,416,48,201,554405,2793,0.1489437880415324,1.0,8856.0,35,census_api
Census Tract 5544.06; Harris County; Texas,4780,133802,1433,113,48,201,554406,1546,0.07309184993531695,1.0,4780.0,35,census_api
Census Tract 5544.07; Harris County; Texas,5934,114558,1898,169,48,201,554407,2067,0.08176100628930817,1.0,5934.0,35,census_api
Census Tract 5544.08; Harris County; Texas,9967,111655,2764,265,48,201,554408,3029,0.08748761967646088,1.0,9967.0,35,census_api
Census Tract 5544.09; Harris County; Texas,7167,141761,2098,294,48,201,554409,2392,0.12290969899665552,1.0,7167.0,35,census_api
Census Tract 5544.10; Harris County; Texas,3597,142737,1246,85,48,201,554410,1331,0.0638617580766341,1.0,3597.0,35,census_api
Census Tract 5545.01; Harris County; Texas,6010,149807,2045,110,48,201,554501,2155,0.05104408352668213,1.0,6010.0,35,census_api
Census Tract 5545.02; Harris County; Texas,5865,147641,2036,109,48,201,554502,2145,0.05081585081585081,1.0,5865.0,35,census_api
Census Tract 5546; Harris County; Texas,4639,141995,1537,66,48,201,554600,1603,0.041172800998128506,1.0,4639.0,35,census_api
Census Tract 5547.01; Harris County; Texas,3181,80824,294,926,48,201,554701,1220,0.759016393442623,1.0,3181.0,35,census_api
Census Tract 5547.02; Harris County; Texas,4808,146557,1313,247,48,201,554702,1560,0.15833333333333333,1.0,4808.0,35,census_api
Census Tract 5548.03; Harris County; Texas,7044,138214,2436,198,48,201,554803,2634,0.07517084282460136,1.0,7044.0,35,census_api
Census Tract 5548.04; Harris County; Texas,4391,139522,1378,274,48,201,554804,1652,0.16585956416464892,1.0,4391.0,35,census_api
Census Tract 5548.05; Harris County; Texas,9361,105508,1955,355,48,201,554805,2310,0.15367965367965367,1.0,9361.0,35,census_api
Census Tract 5548.06; Harris County; Texas,1846,111016,706,31,48,201,554806,737,0.04206241519674356,1.0,1846.0,35,census_api
Census Tract 5548.07; Harris County; Texas,6667,97415,1751,485,48,201,554807,2236,0.2169051878354204,1.0,6667.0,35,census_api
Census Tract 5548.08; Harris County; Texas,3166,146083,1040,0,48,201,554808,1040,0.0,1.0,3166.0,35,census_api
Census Tract 5548.09; Harris County; Texas,10245,92298,2673,666,48,201,554809,3339,0.19946091644204852,1.0,10245.0,35,census_api
Census Tract 5549.02; Harris County; Texas,10906,127431,2862,801,48,201,554902,3663,0.21867321867321868,1.0,10906.0,35,census_api
Census Tract 5549.04; Harris County; Texas,4008,107935,1070,156,48,201,554904,1226,0.1272430668841762,1.0,4008.0,35,census_api
Census Tract 5549.05; Harris County; Texas,7231,119729,1796,597,48,201,554905,2393,0.24947764312578355,1.0,7231.0,35,census_api
Census Tract 5549.06; Harris County; Texas,4242,98809,1162,297,48,201,554906,1459,0.20356408498971898,1.0,4242.0,35,census_api
Census Tract 5549.07; Harris County; Texas,4245,82513,780,631,48,201,554907,1411,0.44720056697377747,1.0,4245.0,35,census_api
Census Tract 5549.08; Harris County; Texas,7642,96789,2148,393,48,201,554908,2541,0.15466351829988192,1.0,7642.0,35,census_api
Census Tract 5550.01; Harris County; Texas,2288,109078,579,76,48,201,555001,655,0.11603053435114503,1.0,2288.0,35,census_api
Census Tract 5550.02; Harris County; Texas,5351,97298,1411,442,48,201,555002,1853,0.23853211009174313,1.0,5351.0,35,census_api
Census Tract 5551.01; Harris County; Texas,4490,88391,1416,291,48,201,555101,1707,0.1704745166959578,1.0,4490.0,35,census_api
Census Tract 5551.02; Harris County; Texas,5696,90469,1370,896,48,201,555102,2266,0.3954104148278906,1.0,5696.0,35,census_api
Census Tract 5552; Harris County; Texas,12448,101383,2749,1052,48,201,555200,3801,0.27676927124440937,1.0,12448.0,35,census_api
Census Tract 5553.01; Harris County; Texas,4586,136713,1023,690,48,201,555301,1713,0.4028021015761821,1.0,4586.0,35,census_api
Census Tract 5553.03; Harris County; Texas,14028,128480,3816,1006,48,201,555303,4822,0.2086271256739942,1.0,14028.0,35,census_api
